48;1542;495;371.00474941826076;310.9537109268895;2000
49;1857;180;374.5072006931767;298.48192893385243;2000
50;1597;440;374.644726294988;311.9598404639617;2000
51;2205;168;391.2616048592283;298.2493794673939;2000
52;1553;484;376.28430915834946;315.9399147562135;2000
53;2075;38;376.5684980654521;289.4694466841932;2000
54;2368;331;394.62353077001995;293.4247374761748;2000
55;1401;636;378.4874918348961;326.05095295463434;2000
56;2183;146;400.3225971421418;308.9032431494311;2000
57;1955;82;368.6449514212874;287.2934104685329;2000
58;1575;462;365.93544385270945;303.93213328105355;2000
59;2031;6;361.1889788167952;275.5576443971437;2000
60;1738;299;349.0199936100853;277.7902496926538;2000
61;1933;104;342.78812429994946;261.2387973409725;2000
62;2270;233;356.66893011574984;258.54938807040367;2000
63;1575;462;341.1975569804519;277.9256368256033;2000
64;2151;114;354.4447118324879;262.3136714136411;2000
65;1521;516;346.69504125146113;286.47427413615145;2000
66;2064;27;349.67646589417916;261.76243850413704;2000
67;1629;408;341.70495578579045;275.68982531326685;2000
68;2205;168;360.046644084937;265.4336514739081;2000
69;1760;277;339.3871495263251;266.53520847639305;2000
70;1521;516;350.3282107793348;290.2937600500699;2000
71;2107;70;358.95665063542606;269.3134019500633;2000
72;1879;158;337.75055847270255;258.7121255738668;2000
73;1738;299;334.52228228831046;262.5490659954033;2000
74;2292;255;360.86278502043416;261.8301073291744;2000
75;1640;397;341.30326310211177;274.7034304406816;2000
76;1738;299;348.2848338635831;277.017389446331;2000
77;1510;527;359.80939091722564;300.825257118109;2000
78;2194;157;380.1457787741217;287.127613583051;2000
79;2053;16;348.7056465331484;261.3059360989509;2000
80;1749;288;336.2946558064142;263.8482278990508;0
81;2498;461;390.69168045667436;282.62458714676023;0
82;1857;180;350.1263868475602;272.8508169423069;0
83;2390;353;383.3872884486056;280.484072471611;0
84;1618;419;358.27723310274536;293.6760655695528;0
85;2086;49;358.9407254204862;270.3735831343573;0
86;2053;16;334.28667259298345;246.14752759775186;0
87;1749;288;323.2489174795983;250.1334773503469;0
88;1738;299;327.1392644792184;254.78743188840912;0
89;2401;364;369.37454939525105;265.1886288514178;0
90;1564;473;347.371398349478;284.9801880084256;0
91;2086;49;351.45681685742557;262.50588438857557;0
92;1966;71;328.2541931845929;244.26722873252075;0
93;2335;298;351.12197037258755;249.38463551989972;0
94;2107;70;323.74914624883354;232.3003845180045;0
95;1564;473;319.0668814492931;255.2241574210517;0
96;2086;49;325.8479682334487;235.58376147618964;0
97;1694;343;316.4571048244559;245.81387943083826;0
98;2194;157;332.80149205371794;237.35541472313938;0
99;1760;277;315.2222558767088;241.13108951141183;0
100;2270;233;339.36369027637187;240.35670003413452;0
101;1684;353;320.9829439318161;251.08463336421696;0
102;1912;125;320.6825938709463;239.07657304381533;0
103;2227;190;331.6024862084404;234.4026137063091;0
104;2118;81;312.3883121444542;219.7928409723749;0
105;1847;190;296.46979693441324;216.95542754643444;0
106;2107;70;295.8396885155725;202.9596725420121;0
107;1836;201;282.44264501002436;202.77303706182047;0
108;2433;396;329.0694778894413;221.17560496069473;0
109;1618;419;307.2347540950927;240.01602353586665;0
110;2238;201;333.94410387929986;236.300211770546;0
111;1781;256;313.43607075722946;238.17638207811305;0
112;2325;288;344.48629398360254;242.9214885468642;0
113;1575;462;327.74776192012354;263.78610868525806;0
114;2151;114;342.27584963504785;249.52076500094776;0
115;1923;114;318.87675594158225;236.614025477048;0
116;1727;310;315.96398708303434;243.60316590780533;0
117;1944;93;312.9058605548011;229.2600072499191;0
118;2259;222;327.61401320811854;228.56857798802204;0
119;1705;332;309.95971694439527;238.41918960821042;0
120;2086;49;311.3851562133379;220.37926678838085;0
121;1944;93;292.91874180045323;208.2479080466303;0
122;2335;298;320.12276406800584;216.7957263279036;0
123;2086;49;292.7754160383003;200.81518096334133;0
124;1694;343;286.5343195050359;214.35659230016597;0
125;2118;81;295.1361613175644;201.65596446205492;0
126;1716;321;286.3380600074131;213.02206308471636;0
127;2314;277;321.3047023760451;219.115199933791;0
128;1640;397;304.5416529046912;236.05660946390614;0
129;2086;49;309.35185553165445;218.24169427686746;0
130;1890;147;293.33692852399395;211.4567710124039;0
131;1705;332;295.23283080161593;222.9370785350321;0
132;1966;71;294.20020347788477;208.46688057931476;0
133;2596;559;356.68752440101304;241.85098719080858;0
134;2835;798;418.72889838372726;294.817559839303;0
135;2281;244;387.1008267606545;289.97779223555983;0
136;1944;93;352.8171243281647;271.21800249883984;0
137;2270;233;365.257305286458;267.5781927370456;0
138;1977;60;332.15962928937375;247.80884104780316;0
139;2585;548;389.01318375891077;276.3984752337267;0
140;586;1451;397.9108828666568;388.26528711622893;0
141;2086;49;440.3467802010751;355.9543073908738;0
142;1336;701;435.0199091482433;388.8158019250763;0
143;2151;114;449.879801656773;362.64286840840236;0
144;1401;636;438.0584965047923;388.67688094093546;0
145;2086;49;440.70100903279115;356.3267018037035;0
146;1890;147;412.1766388345462;336.390825441446;0
147;2498;461;453.1238114426382;348.258365875594;0
148;1618;419;416.6056319556506;354.99566436363267;0
149;2640;603;488.92658222235985;378.6151249004296;0
150;2259;222;456.15308658678083;363.69939871943626;2000
151;2086;49;419.20470900244163;333.7280274128233;2000
152;2911;874;508.39311070023473;385.1825009925544;2000
153;3129;1092;583.0595043385399;452.4984532789778;2000
154;1933;104;493.14675247354535;419.3081243952656;2000
155;2314;277;498.84009312066416;405.7549696909546;2000
156;1336;701;477.87971259117;433.8735440061018;2000
157;1760;277;484.3510988484569;418.9332064817111;2000
158;1390;647;486.9634216062113;440.6538534834529;2000
159;2357;320;523.2038390606721;429.16301029455263;2000
160;2748;711;567.8092806367753;456.00462836173807;2000
161;2248;211;521.223495489022;432.6708542320487;2000
162;1282;755;503.3020940603346;463.3688681147107;2000
163;2205;168;521.5683290046466;435.2384997228335;2000
164;2488;451;536.8010781586755;436.7395949873256;2000
165;2596;559;553.1452263479771;448.38344308377077;2000
166;3389;1352;673.688886556416;534.4421627900783;2000
167;2411;374;611.4467394047015;519.1619568100708;2000
168;2911;874;667.9825900072734;552.9560561614926;2000
169;1499;538;597.7496371842811;551.5316698603981;2000
170;2433;396;629.2206357335134;536.7191298736935;2000
171;2585;548;637.6572302397293;537.7934984571513;2000
172;2444;407;618.9302930972696;525.3369747945654;2000
173;2248;211;580.8927971228491;495.4001200522259;2000
174;1292;745;556.8704865954696;519.1715371901091;2000
175;1575;462;565.4960616235434;513.7266288862892;2000
176;1292;745;572.64277817043;535.7526642304521;2000
177;2335;298;601.9822580659292;513.1095533513615;2000
178;1216;821;575.2894065428094;542.4324530321842;2000
179;4030;1993;843.9679996479076;680.5817432195952;2000
180;2379;342;732.7585037464809;648.3358629129671;2000
181;1336;701;686.6514220888602;653.351495016494;2000
182;2792;755;766.8843876971221;663.0323050149232;2000
183;2248;211;699.397140552913;619.9816092992162;2000
184;1868;169;640.0050783864334;577.030979842148;2000
185;1564;473;615.7514007700715;567.1232674762291;2000
186;706;1331;643.0991186990543;639.873432478493;2000
187;2205;168;673.472954084278;594.9331055757793;2000
188;2314;277;649.9877250077265;564.6537621876099;2000
189;1390;647;612.3744921963054;572.4962610268851;2000
190;2292;255;627.6117647165179;542.2585218814675;2000
191;2107;70;575.8043724903222;497.2815197975182;2000
192;1618;419;544.8590083274809;489.8261369596593;2000
193;3411;1374;712.4217973137137;574.0331715349298;2000
194;2140;103;607.7498026798874;529.1728694839841;2000
195;2205;168;578.201040984474;494.77545334265227;2000
196;2107;70;534.9391532252095;454.3206482623997;2000
197;2086;49;497.1958192362813;415.71868176121876;2000
198;1933;104;461.49308151575275;386.0311882601503;2000
199;1607;430;449.5738797918367;390.218694140136;2000
200;2401;364;485.9303743993505;387.72167565059925;2000
201;1379;658;460.5618602289129;413.46246844578025;2000
202;1770;267;466.3666540282499;399.51366192713454;2000
203;2325;288;483.33754179791714;388.8933131721693;2000
204;3129;1092;586.2531301516578;455.8558547748198;2000
205;1423;614;517.3602652591655;470.9172019391227;2000
206;2596;559;582.5594037594541;479.30603984968246;2000
207;2335;298;553.4027590343957;462.0387979592365;2000
208;2118;81;508.2981989405276;425.7493886297854;2000
209;1586;451;484.6344912597805;428.154208760282;2000
210;1336;701;497.15710649404065;454.13952221168375;2000
211;1944;93;494.0991706839229;419.7452820010472;2000
212;1836;201;469.0142322448037;398.91239800094746;2000
213;2357;320;487.2800080356586;391.39693152466674;2000
214;1173;864;472.33812573725675;436.40674756993656;2000
215;1043;994;516.5103367587956;489.5108668489902;2000
216;1412;625;546.7846136296188;502.41459381575305;2000
217;2118;81;543.0467061759268;462.2798705952051;2000
218;1901;136;502.90288514639605;431.2055972051856;2000
219;2553;516;542.3894860964489;439.2812546142155;2000
220;1205;832;512.2106964798301;476.6830398890521;2000
221;1488;549;532.5669367686268;483.5703694234281;2000
222;1933;104;519.8880879706854;447.4208104307206;2000
223;2140;103;498.7837636807944;414.6188284849377;2000
224;467;1570;521.8426851420893;524.6551305339913;2000
225;2031;6;551.1491889961528;475.2594038164683;2000
226;3150;1113;663.5089642601661;535.9966034529951;2000
227;1205;832;595.4465541912537;564.1874031241384;2000
228;0;2037;670.0915978106697;704.4552694932681;2000
229;1336;701;734.9493085882831;704.126196208195;2000
230;1597;440;723.7532071896312;678.9713203788431;2000
231;1662;375;699.3864673643701;650.0216708189532;2000
232;1901;136;664.4785808093429;601.0672259790529;2000
233;2053;16;618.8906091178609;545.3465377905717;2000
234;1738;299;581.2076475061715;521.8849627628982;2000
235;2151;114;564.4027379875814;483.0387758330984;2000
236;1879;158;521.6884238006108;452.08270194423187;2000
237;1868;169;495.50671561054105;425.1224446162098;2000
238;2162;125;482.65938613311437;396.53935465276123;2000
239;1857;180;448.1645317046412;375.9165589715459;2000
240;1586;451;441.7470037141876;383.0673628790177;2000
241;2314;277;467.6503088192243;372.9657092714922;2000
242;2238;201;448.3642166900995;356.5880226742072;2000
243;1673;364;421.4747094095093;357.29392527666363;2000
244;1879;158;413.46898795587424;338.3135514407909;2000
245;2357;320;435.1269937486946;336.56940368452507;2000
246;2086;49;395.85589794452164;309.18184142885605;2000
247;1673;364;380.6756614387716;314.40261843563167;2000
248;2292;255;405.48936151080494;308.74522620366673;2000
249;2096;59;373.30338283033336;284.95996656522226;2000
250;2075;38;349.9063126885362;261.4399697494868;2000
251;2205;168;347.78283110844336;252.54092501144044;2000
252;1727;310;329.6711096788355;258.0132178674937;2000
253;2162;125;338.84064394867926;245.34529235630384;2000
254;1912;125;315.74316101744614;233.88383594141777;2000
255;1770;267;311.81640236073235;237.0377563279494;2000
256;2248;211;332.7746544007091;234.55797001100186;2000
257;1564;473;321.0098208805486;257.2667347718588;2000
258;1933;104;325.12502957717464;242.66990288882462;2000
259;1510;527;330.2490105001383;269.7489597565556;2000
260;1988;49;333.5679200692308;248.72524930355033;2000
261;1662;375;329.1050054981775;260.75141603654555;2000
262;2314;277;362.3818807004417;262.29890022354124;2000
263;1738;299;337.6091580321069;265.79424305939443;2000
264;1912;125;333.34208374798055;252.38526752992829;2000
265;2238;201;344.5894114281961;247.49143252707796;2000
266;1738;299;324.86544889961067;252.39701038164196;2000
267;2096;59;324.8085768789741;233.97824748815225;2000
268;2292;255;336.27396212394984;235.98031915594729;2000
269;1738;299;314.9586718868257;241.98219352204754;2000
270;2248;211;337.0299714283824;239.03150842470967;0
271;1879;158;311.689137912555;231.31422190807066;0
272;1781;256;309.1449923738448;233.66524839301633;0
273;2303;266;337.5376876413764;236.7447485460624;0
274;1738;299;315.61656059539166;242.67382011310409;0
275;1597;440;326.61475110779344;261.4667896261418;0
276;1857;180;331.91741128103496;253.70804775698545;0
277;1955;82;321.1424661880676;237.35490035155826;0
278;1933;104;307.9883637171947;224.65443365140985;0
279;2227;190;319.1904010867534;221.3540113988946;0
280;2411;374;341.9945673014877;235.8917245989999;0
281;1933;104;306.72911489879084;223.33060797052372;0
282;1618;419;309.08940825337754;241.96578816380716;0
283;2205;168;331.0228211723358;234.92142738630173;0
284;1944;93;305.4341204335071;221.4051009685587;0
285;2357;320;334.51240396945644;230.7950913525055;0
286;1857;180;305.5205141605187;225.95746360464784;0
287;2422;385;347.48952442629974;241.10437183277662;0
288;1618;419;324.3859924832607;258.0468126106074;0
289;2053;16;323.67791886696875;234.99473521912097;0
290;1597;440;320.00592194816335;254.51904615063324;0
291;1847;190;326.3561128892209;248.37437508866816;0
292;1770;267;324.2873541703869;250.14824412784262;0
293;2183;146;334.9986630647287;240.22936373471475;0
294;1944;93;310.0022747124549;226.20751956950383;0
295;2205;168;317.4608269465765;220.66394627717014;0
296;1933;104;293.6236750190279;209.55309425077297;0
297;1770;267;290.87670480815655;215.02422813165174;0
298;2411;374;336.5469837927456;230.1647778333992;0
299;1618;419;314.9710805743889;248.14908470640881;0
300;2270;233;345.4035676741567;246.70631473436987;0
301;2205;168;335.10264717557266;239.21047523585844;0
302;1923;114;310.0034403597806;227.28566807053858;0
303;2335;298;336.5071777471186;234.0203663495349;0
304;2205;168;324.18477522067985;227.73271241148396;0
305;1857;180;302.8849476154583;223.18673980086643;0
306;1933;104;295.7948596892474;211.83562172459344;0
307;2248;211;311.0850124249985;211.7560387032036;0
308;1553;484;301.8457894065898;237.6840350171842;0
309;2346;309;346.9893959903989;244.47603168221426;0
310;2194;157;331.6501039216269;236.1449810458129;0
311;2205;168;326.0132763704383;229.65498285097357;0
312;2129;92;309.8354730459598;216.54498448421418;0
313;1781;256;296.4341852529648;220.30260500952713;0
314;1770;267;300.12802591412265;224.74997596100073;0
315;1814;223;302.11583296992046;224.58331158376257;0
316;2238;201;320.6622925476981;222.3372819091185;0
317;1390;647;317.76762589391035;262.78135029872624;0
318;2151;114;341.4111272605762;248.61169788932375;0
319;2238;201;341.34177483854694;244.07725047129293;0
320;1955;82;312.8539403010779;228.6413218549793;0
321;1912;125;301.36727002850137;218.7707197735527;0
322;1988;49;289.69466126852797;202.60207979511912;0
323;1738;299;286.2324519491095;211.78283410034587;0
324;2140;103;295.98731715256247;201.42256418602722;0
325;2009;28;273.8863183064416;184.90612950164368;0
326;1792;245;268.7449964700557;190.6293552633919;0
327;2183;146;283.77508972145574;186.3789404764022;0
328;1901;136;265.4550463333496;181.58094614531626;0
329;2118;81;266.92854947001086;172.00180841719092;0
330;1814;223;256.7193264078263;176.8587790441251;0
331;1575;462;270.8923986895432;204.01508580182747;0
332;2075;38;280.24294840784455;188.20412524927247;0
333;1923;114;266.1059893260289;181.13706570172272;0
334;1923;114;260.0238858129809;174.7430594444158;0
335;2281;244;283.7614483720233;181.33895854494762;0
336;1944;93;259.3195915003556;172.92572439780974;0
337;1564;473;267.96743528313243;201.5042268361136;0
338;1803;234;282.56983982062735;204.59906237553133;0
339;1358;679;303.8396111733667;249.78010405405215;0
340;1988;49;316.3821801440797;230.65818938223765;0
341;2390;353;347.07516647182126;242.3097903934531;0
342;2368;331;354.0366488752018;250.75647702264806;0
343;2183;146;335.5221248243696;240.77966968715776;0
344;1770;267;317.7511442952194;243.27684400266654;0
345;2118;81;320.0257159186712;227.82190647860307;0
346;1814;223;304.75961986137617;227.36267729016467;0
347;1640;397;311.6396560650546;243.51861278633947;0
348;2086;49;315.77385839103084;224.9930306162119;0
349;2086;49;299.83023889269805;208.23178960514412;0
350;1618;419;296.0949548169707;228.3049524998923;0
351;1879;158;302.45757236053447;221.6092427379978;0
352;2259;222;321.02955733897375;221.64645771533134;0
353;2031;6;290.3716900895012;201.10869983768075;0
354;2086;49;279.27473470350924;186.62215699599687;0
355;1760;277;271.5598354634538;195.22957061542576;0
356;2335;298;308.9188290662375;205.0172305568138;0
357;1564;473;295.5862576569094;230.5393990752125;0
358;1857;180;305.3004584375522;225.7261229728113;0
359;1662;375;309.3113323145798;239.94268268968642;0
360;2031;6;306.117918551751;217.66242719543058;0
361;1912;125;291.9185349033845;208.8374341291991;0
362;1792;245;289.340927630356;212.28148802165632;0
363;2292;255;317.60114125905613;216.34991773387952;0
364;1944;93;289.4509744957082;204.6023065211291;0
365;1586;451;294.3093021279404;228.0687535191168;0
366;1988;49;297.69680180913537;211.01458651729615;0
367;2314;277;319.5770134835267;217.298911610887;0
368;2086;49;293.20847096825463;201.27044383842156;0
369;1727;310;285.5463401675614;211.6256396633338;0
370;2107;70;291.2527282119981;198.13748350492105;0
371;1814;223;279.2123986958728;200.5053422187381;0
372;2325;288;312.06557326839135;208.83816676933446;0
373;2064;27;282.8607219234342;191.52024612463595;0
374;1857;180;271.7195149574393;190.42307982705157;0
375;1738;299;275.7508735793789;200.76373889114188;0
376;2064;27;275.9116498470803;184.2148113776998;0
377;2205;168;281.32076101146987;182.67054362744267;0
378;1640;397;273.17639120549944;203.08287280578145;0
379;1738;299;286.64623548093385;212.21783730046894;0
380;2075;38;287.30245927949767;195.6256623194719;0
381;2325;288;307.8659881286047;204.423218289046;0
382;2183;146;295.64646312680964;198.8591022615178;0
383;1879;158;277.1156733748951;194.9677591889923;0
384;1857;180;274.68653839610135;193.54225831385017;0
385;2086;49;272.7628494896202;179.77632895062635;0
386;2107;70;263.8423458216192;169.32144047913812;0
387;2379;342;292.7539923287356;185.76701757636306;0
388;1553;484;279.47893150300234;214.17015875956656;0
389;1455;582;308.0210077129371;249.20157221103642;0
390;2140;103;328.1909001258746;235.27761295284247;0
391;2781;744;405.54554146115714;283.7273641001908;0
392;3520;1483;550.2392297308263;397.94380561445837;0
393;1499;538;464.34188148700775;411.2824907940338;0
394;3074;1037;597.8563596729141;470.8746345279353;0
395;1401;636;531.2056959177701;486.6008598109891;0
396;1575;462;537.4648514749628;484.25792078137107;0
397;1597;440;534.528593843201;480.0428807069548;0
398;1445;592;537.2564164969262;490.70546349676863;0
399;1944;93;525.5688135320622;452.8287526875526;0
400;2444;407;545.8073237415522;448.4641095744523;2000
401;1770;267;496.49001764769935;431.18181342450447;2000
402;1314;723;500.6826059785805;458.97402166978975;2000
403;1423;614;520.0438444335821;473.7384005583812;2000
404;1521;516;528.6529091913594;477.76331479091635;2000
405;1803;234;520.3259190012416;454.5477610013053;2000
406;2086;49;497.3912786317854;415.9241647154667;2000
407;1607;430;475.3005877516386;417.26472045685085;2000
408;3824;1787;707.5344458287184;547.7156994609603;2000
409;2966;929;700.2222221841714;584.0284899884879;2000
410;1586;451;620.853787551068;571.3591099895842;2000
411;2672;635;679.5947741025342;577.4201471334334;2000
412;2661;624;683.2779663482859;581.8563235969159;2000
413;2422;385;653.7857558482168;563.1081023019715;2000
414;1412;625;610.1243946640661;569.0025687494028;2000
415;2248;211;618.4725940108101;534.9070860113644;2000
416;2086;49;566.5506977170976;488.63022067694874;2000
417;1662;375;535.5737439275482;477.8082948981917;2000
418;3357;1320;694.5527834141233;558.0170287174116;2000
419;3802;1765;825.6035055512218;672.9677878871819;2000
420;2053;16;680.7701867879231;610.3994271360217;2000
421;2879;842;742.044106280827;632.4566245516387;2000
422;1933;104;648.0236455200514;582.1274222133874;2000
423;2368;331;646.4929382812079;558.2105248597314;2000
424;2259;222;610.7177687817201;526.1904748730904;2000
425;2596;559;630.1290846468756;529.3151915518437;2000
426;2183;146;575.2573251334683;492.8089828326205;2000
427;2618;581;604.4662674552518;501.20812732475184;2000
428;2488;451;593.5763325756575;496.4264009128707;2000
429;1640;397;543.2032091480106;486.95721987354966;2000
430;1086;951;558.2175376612083;531.1517703617831;2000
431;4096;2059;843.458143830524;676.6611255654227;2000
432;1499;538;704.2135819326112;663.4553040830015;2000
433;2064;27;674.1165857439072;602.8405132179537;2000
434;1673;364;633.4062953478556;580.0937976733867;2000
435;1792;245;608.8542439906847;548.1801026568737;2000
436;3129;1092;723.3396702308287;599.9724738324096;2000
437;1781;256;626.4223032634326;567.2131906102753;2000
438;3617;1580;807.7340002813171;663.6690772188206;2000
439;2107;70;680.2935960733403;607.1291651027424;2000
440;1814;223;631.2017553323253;570.5454350929574;2000
441;1847;190;598.337012083486;534.3030127031519;2000
442;1749;288;571.2433593647336;510.84558292189934;2000
443;2075;38;544.3096131766869;465.81267026267085;2000
444;2020;17;500.96769879749024;423.06860642813075;2000
445;2727;690;559.6374417691578;448.49064391116593;2000
446;2781;744;589.042470543756;476.6343921101025;2000
447;1944;93;513.4588670773356;440.0977833377118;2000
448;1379;658;505.6381619666021;460.85037540078685;2000
449;1836;201;504.39039276653085;436.1027206007119;2000
450;2955;918;602.6319581476511;481.9976995911203;2000
451;1944;93;518.0746752578632;444.95029963006124;2000
452;706;1331;537.9537421903315;529.3359853795793;2000
453;1705;332;568.8083219120421;510.5420820100955;2000
454;1618;419;556.2714085592111;501.8237884853245;2000
455;1738;299;543.7507866058368;482.50723720100785;2000
456;2292;255;550.1647651172436;460.83988127710234;2000
457;1857;180;503.50331245799396;434.0932259173783;2000
458;1119;918;511.3415567999736;480.1795853538184;2000
459;2020;17;513.3322563846451;436.06724389155;2000
460;2118;81;485.94637366276254;402.25131590187857;2000
461;1629;408;462.61350183889897;402.7988096255092;2000
462;1955;82;449.45402779616995;372.2465420421274;2000
463;3292;1255;594.6442365310295;456.31829994287716;2000
464;1564;473;511.86278775571657;457.90703328165074;2000
465;2292;255;528.9931610472743;438.5825539214935;2000
466;2020;17;477.53272062233066;398.4318345003989;2000
467;1564;473;462.0441223749078;405.53356454797995;2000
468;3031;994;586.9156461440804;461.5779869719819;2000
469;1836;201;505.01659505951056;436.76103583179315;2000
470;1379;658;502.7664663778847;457.8314133716224;2000
471;2227;190;519.8688470480513;432.3236597171821;2000
472;2129;92;484.2576444255888;399.91188260126;2000
473;1401;636;470.13322300526556;422.3964652106638;2000
474;1564;473;482.66873486771414;427.2158494763149;2000
475;2259;222;497.980191012717;407.671482859523;2000
476;1662;375;465.8984538895547;404.55991306337796;2000
477;2086;49;454.37037814165285;370.6970642001991;2000
478;2618;581;499.3734315590564;390.7259152287516;2000
479;1792;245;445.87909777526704;376.8472566355372;2000
480;2564;527;497.1403219128142;391.14751790834316;2000
481;2498;461;500.24890914062985;397.80013525040573;2000
482;1445;592;466.4760745883283;416.2953604646528;2000
483;3129;1092;609.8360767761994;480.648183277543;2000
484;2727;690;609.1919904862478;500.58645153682465;2000
485;3378;1341;717.083113343539;580.6258371047461;2000
486;1944;93;602.9567308880568;534.1852811900084;2000
487;1738;299;571.6019667384393;511.7866829814361;2000
488;1542;495;560.5202463289711;510.18795126891837;2000
489;1944;93;542.335971997989;470.4557654337833;2000
490;1738;299;516.7546134569494;454.12664491628016;2000
491;1868;169;497.26578848195544;426.97172635282493;2000
492;1933;104;471.17775752316294;396.2125143192226;2000
493;2086;49;447.18637991933093;363.14465581262994;2000
494;2086;49;418.7272821802077;333.22611716380806;2000
495;2444;407;442.87404508522854;340.25220124344537;2000
496;1901;136;397.88255647083975;320.7996106488315;2000
497;2107;70;385.2108147395867;296.9139334441809;2000
498;1966;71;357.8666953334936;275.39832073521126;2000
499;1879;158;342.98740495330026;264.21752828423877;2000
500;1890;147;332.9049807881776;253.0539541619303;2000
501;1999;38;318.73981420904806;232.57262519412743;2000
502;2020;17;300.23497708344763;212.0418989851629;2000
503;1760;277;293.4367562694607;218.22838479609976;2000
504;1933;104;291.5275646154587;207.34949100599502;2000
505;2064;27;281.5795271027205;190.17334900542406;2000
506;2292;255;298.5742759733092;196.34731576681224;2000
507;2314;277;306.9539616529708;204.0285237890206;2000
508;2031;6;275.20921733758917;185.16866438054245;2000
509;1770;267;269.89080174910794;192.96212491572888;2000
510;1781;256;276.13813538043564;198.96573206661185;0
511;2411;374;322.72660564617814;215.63566234598215;0
512;1944;93;288.8362668970648;203.95607545588862;0
513;2086;49;281.72526354566025;189.19835398389924;0
514;2096;59;270.4180955889307;176.79851074733742;0
515;2259;222;282.46422353516493;181.10341448568624;0
516;1977;60;257.7370849406429;169.56975596323994;0
517;2031;6;245.55306523665598;153.9916839667409;0
518;2292;255;267.435351706568;163.61152358895606;0
519;1912;125;245.40085828039076;159.9342356281031;0
520;1890;147;243.15594494822807;158.70240366352184;0
521;1836;201;244.3536366024038;162.73074617175786;0
522;2129;92;252.2386561129763;155.99448463159044;0
523;1944;93;237.5074484460029;149.9950099047723;0
524;1857;180;235.98176810619776;152.8526280090797;0
525;2096;59;239.1379760217515;143.91428248440545;0
526;1738;299;235.7241385841399;158.68435081922397;0
527;1923;114;240.70046917194537;154.42869836025025;0
528;1933;104;236.61982054000634;149.62596518308357;0
529;1868;169;235.20422787533676;151.47111135612323;0
530;2216;179;254.67374391972976;154.0929102745877;0
531;1629;408;249.0416335812654;178.2745378674841;0
532;2107;70;262.54986360023895;167.9626771181999;0
533;1923;114;248.68564894841597;162.8233745355142;0
534;2064;27;243.25914115077353;149.88781505594142;0
535;1738;299;240.86512306208198;164.08897552680415;0
536;2162;125;258.00688834536805;160.3662159528228;0
537;1999;38;238.97022766671512;148.71229062398254;0
538;1923;114;232.11824315025677;145.40635818360326;0
539;2096;59;232.72951383745647;137.17718121373628;0
540;2270;233;249.89813156722255;146.3031639552852;0
541;1912;125;230.50481357824196;144.274291197639;0
542;1923;114;228.29878022932695;141.39102536929244;0
543;2086;49;227.88008106695204;132.5918800960265;0
544;1792;245;223.72193165058727;143.29741532497636;0
545;1912;125;227.9179846176626;141.55480434164528;0
546;2433;396;276.3834030396738;165.78768011863144;0
547;1738;299;254.54897905680127;178.47456772638083;0
548;2183;146;273.3143492279305;175.38175175243978;0
549;2064;27;254.06722189147257;161.2501563474455;0
